ID,text,target,url,date
ko_gpt_3752," ""北, 美에 제재 해제 요구""...트럼프 ""지켜보자""",6,,0000.00.00. 오전 0:00
ko_gpt_3753," ""이번엔 우리가 이겼다""",6,,0000.00.00. 오전 0:00
ko_gpt_3754," ""북한, 미국에 대화 제의"" vs ""비핵화 먼저""",6,,0000.00.00. 오전 0:00
ko_gpt_3755," ""북한, 미국에 대화 재개 의사 전달""",6,,0000.00.00. 오전 0:00
ko_gpt_3756," ""우리가 남이가"" vs ""너나 잘하세요""",6,,0000.00.00. 오전 0:00
ko_gpt_3757," ""트럼프, 북한에 대한 군사옵션은 없다""",6,,0000.00.00. 오전 0:00
ko_gpt_3758," ""북한, 핵개발 중단 안해"" vs ""핵 포기 안해""",6,,0000.00.00. 오전 0:00
ko_gpt_3759," ""나는 왜 정치를 하는가?""",6,,0000.00.00. 오전 0:00
ko_gpt_3760," ""한국도 미국도 아닌 제3의 길을 찾자""",6,,0000.00.00. 오전 0:00
ko_gpt_3761," ""우리는 한 배를 탄 동지입니다""·""우리는 한 배를 탄 동지입니다""·""우리는 한 배를 탄 동지입니다""·""우리는 한 배를 탄 동지입니다""·""",6,,0000.00.00. 오전 0:00
ko_gpt_3762," ""한국, 美에 '핵우산 제공' 요청"" vs ""美, 韓에 '핵우산 제공' 요청""",6,,0000.00.00. 오전 0:00
ko_gpt_3763," ""北, 美에 대화 제의...대북제재 완화·종전선언 요구""",6,,0000.00.00. 오전 0:00
ko_gpt_3764," ""북한은 핵보유국"" vs ""핵보유국 아닌 핵보유국""",6,,0000.00.00. 오전 0:00
ko_gpt_3765," ""이제는 안 속는다"" vs ""꼼수""",6,,0000.00.00. 오전 0:00
ko_gpt_3766," ""대통령님, 이제 그만 내려오세요""",6,,0000.00.00. 오전 0:00
ko_gpt_3767," ""한국은 미국의 동맹국"" vs ""한국은 미국의 동맹국 아냐""",6,,0000.00.00. 오전 0:00
ko_gpt_3768," ""우리는 하나다""",6,,0000.00.00. 오전 0:00
ko_gpt_3769," ""한국도 일본처럼 되고 있다"" vs ""일본은 다르다""",6,,0000.00.00. 오전 0:00
ko_gpt_3770," ""北, 美에 협상재개 입장 전달""",6,,0000.00.00. 오전 0:00
ko_gpt_3771," ""한국은 美의 친구"" vs ""美, 韓에 방위비 더 내라""",6,,0000.00.00. 오전 0:00
ko_gpt_3772," ""중국, 한국산 화장품 수입규제"" vs ""중국, 한국산 화장품 수입규제""",6,,0000.00.00. 오전 0:00
ko_gpt_3773," ""트럼프, 北에 '화염과 분노' 발언...""군사옵션 장전""",6,,0000.00.00. 오전 0:00
ko_gpt_3774," ""한국, 미국과 함께 대북제재 동참해야"" vs ""북핵, 평화적으로 해결해야""",6,,0000.00.00. 오전 0:00
ko_gpt_3775," ""트럼프, 北에 '비핵화' 대신 '핵 동결' 요구""",6,,0000.00.00. 오전 0:00
ko_gpt_3776," ""북한 문제는 정치적으로 풀어야""",6,,0000.00.00. 오전 0:00
ko_gpt_3777," ""한국도 핵무장"" vs ""핵무장은 자멸의 길""",6,,0000.00.00. 오전 0:00
ko_gpt_3778," ""국회가 일을 안 하는 게 문제"" vs ""국회가 일을 안 하는 게 문제""",6,,0000.00.00. 오전 0:00
ko_gpt_3779," ""北, 美에 '핵억제력 강화' 통보"" VS ""핵실험 안해""",6,,0000.00.00. 오전 0:00
ko_gpt_3780," ""이제는 한국에 간다""며 떠나는 괌 관광객들",6,,0000.00.00. 오전 0:00
ko_gpt_3781," ""한국은 너무 좁다""...中·日·베트남 '러브콜'",6,,0000.00.00. 오전 0:00
ko_gpt_3782," ""한국당, 5·18 모독 의원 징계안 제출"" vs ""5·18은 폭동""",6,,0000.00.00. 오전 0:00
ko_gpt_3783," ""중국, 미국산 콩 수입 제한"" vs ""중국, 미국산 콩 수입 안 해""",6,,0000.00.00. 오전 0:00
ko_gpt_3784," ""야권연대, 국민의 뜻에 따라 결정""",6,,0000.00.00. 오전 0:00
ko_gpt_3785," ""한국도 일본처럼 되나""일본 경제보복에 불안한 기업들",6,,0000.00.00. 오전 0:00
ko_gpt_3786," ""한국에 있는 친구가 나를 그리워하겠지""",6,,0000.00.00. 오전 0:00
ko_gpt_3787," ""北, 핵·미사일 도발 중단하라""",6,,0000.00.00. 오전 0:00
ko_gpt_3788," ""한국 정치는 다 똑같다"" vs. ""한국 정치는 다 똑같지 않다""",6,,0000.00.00. 오전 0:00
ko_gpt_3789," ""나는 이제 자유다"" vs ""나는 이제 구속""",6,,0000.00.00. 오전 0:00
ko_gpt_3790," ""야권연대는 국민의 명령"" vs ""야권연대는 정략적""",6,,0000.00.00. 오전 0:00
ko_gpt_3791," ""우리는 국민을 위해 일하는 공복이다""",6,,0000.00.00. 오전 0:00
ko_gpt_3792," ""정치적 의도 없다""던 검찰, '성완종 리스트' 수사 착수",6,,0000.00.00. 오전 0:00
ko_gpt_3793," ""北, 美에 '핵억제력 강화' 통보""·""美, 北에 '핵억제력 강화' 통보""·""北, 美에 '핵억제력 강화' 통보""·""北,",6,,0000.00.00. 오전 0:00
ko_gpt_3794," ""대통령이냐, 총리냐"" 총리 후보들 '난타전'",6,,0000.00.00. 오전 0:00
ko_gpt_3795," ""이제 그만"" vs ""더 이상은 못 참아""",6,,0000.00.00. 오전 0:00
ko_gpt_3796," ""우리가 남이가"" ""우리가 남이가""",6,,0000.00.00. 오전 0:00
ko_gpt_3797," ""이제 그만 좀..."" 여야, '경제민주화' 논란",6,,0000.00.00. 오전 0:00
ko_gpt_3798," ""北, 中에 대북제재 완화 요청"" vs ""中, 北에 제재 완화 요청""",6,,0000.00.00. 오전 0:00
ko_gpt_3799," ""한국에는 없는 게 많아"" vs ""한국은 없는 게 없어""",6,,0000.00.00. 오전 0:00
ko_gpt_3800," ""더 이상 못 참겠다""...'반값 등록금' 촛불집회",6,,0000.00.00. 오전 0:00
ko_gpt_3801," ""지금은 안 돼"" vs ""지금은 괜찮아""",6,,0000.00.00. 오전 0:00
ko_gpt_3802," ""이 사람이 대통령이네"" vs ""이 사람이 대통령이네""",6,,0000.00.00. 오전 0:00
ko_gpt_3803," ""지금은 때가 아니다"" vs ""지금은 때가 됐다""",6,,0000.00.00. 오전 0:00
ko_gpt_3804," ""김정은, 시진핑에 축전...""中, 北에 축전...""대화로 문제 풀자""",6,,0000.00.00. 오전 0:00
ko_gpt_3805," ""문 대통령, 경제부총리·정책실장·일자리수석 등 경제팀 교체""",6,,0000.00.00. 오전 0:00
ko_gpt_3806," ""대통령님, 저는 정말 억울합니다""",6,,0000.00.00. 오전 0:00
ko_gpt_3807," ""이제는 '안방'이다"" vs ""그래도 '안방'이다""",6,,0000.00.00. 오전 0:00
ko_gpt_3808," ""한국은 일본의 '잃어버린 20년'을 되풀이하지 않을 것입니다""",6,,0000.00.00. 오전 0:00
ko_gpt_3809," ""한국이 중국의 속국이었다""는 中 관영매체보도에 외교부 ""역사 왜곡""",6,,0000.00.00. 오전 0:00
ko_gpt_3810," ""김정은, 시진핑에 축전...""북중정상회담 성과물""",6,,0000.00.00. 오전 0:00
ko_gpt_3811," ""당분간 안 만나""·""당분간 못 만난다""·""당분간 못 만난다""·""당분간 못 만난다""",6,,0000.00.00. 오전 0:00
ko_gpt_3812," ""문재인 대통령, 여야 5당 대표 회동 제안""",6,,0000.00.00. 오전 0:00
ko_gpt_3813," ""文대통령, 北에 대화 촉구"" vs ""北 도발에 단호한 대응""",6,,0000.00.00. 오전 0:00
ko_gpt_3814," ""나는 내가 좋아""",6,,0000.00.00. 오전 0:00
ko_gpt_3815," ""北, '中·美회담'에 '美·北회담' 연계""",6,,0000.00.00. 오전 0:00
ko_gpt_3816," ""박 대통령, 7일까지 국회 연설""...여야, 박 대통령 연설 수용",6,,0000.00.00. 오전 0:00
ko_gpt_3817," ""한국은 중국의 일부""...中 관영매체 ""한국, 중국의 일부""...언론, 中외교부 ""한국, 중국의 일부""",6,,0000.00.00. 오전 0:00
ko_gpt_3818," ""北, 개성공단 임금인상 통보""...정부, 수용불가 입장 재확인",6,,0000.00.00. 오전 0:00
ko_gpt_3819," ""北, 美에 새 계산법 촉구...트럼프, 美 대선 전에는 협상 안 할 것""",6,,0000.00.00. 오전 0:00
ko_gpt_3820," ""한국, 미국과 사드 배치에 합의""",6,,0000.00.00. 오전 0:00
ko_gpt_3821," ""박근혜, '국정원 댓글' 지시 안했다""",6,,0000.00.00. 오전 0:00
ko_gpt_3822," ""남북정상회담, 평화의 시작"" vs ""북한의 위장 평화 공세""",6,,0000.00.00. 오전 0:00
ko_gpt_3823," ""내 돈 돌려줘"" vs ""내 돈 내가 쓰는데""",6,,0000.00.00. 오전 0:00
ko_gpt_3824," ""이제 그만"" vs ""더는 못 참아""...'사드' 해법 놓고 여야 대치 격화",6,,0000.00.00. 오전 0:00
ko_gpt_3825," ""한국, 북한에 '인도적 지원' 요청"" vs ""북한, 핵 포기 안해""",6,,0000.00.00. 오전 0:00
ko_gpt_3826," ""더 이상 못참아"" vs ""경제도 어려운데""",6,,0000.00.00. 오전 0:00
ko_gpt_3827," ""한국도 금리인상, 가계부채 대책 필요""",6,,0000.00.00. 오전 0:00
ko_gpt_3828," ""김무성 대표가 대통령과 독대했다""",6,,0000.00.00. 오전 0:00
ko_gpt_3829," ""우리는 평화를 원한다""",6,,0000.00.00. 오전 0:00
ko_gpt_3830," ""우리가 남이가"" ""우리가 남이가""",6,,0000.00.00. 오전 0:00
ko_gpt_3831," ""北, 美에 대북제재 해제 요구"" vs ""美, 北에 비핵화 협상 복귀 촉구""·",6,,0000.00.00. 오전 0:00
ko_gpt_3832," 美, 北에 ""대화로 해결하자""...""도발 자제하라"" 경고",6,,0000.00.00. 오전 0:00
ko_gpt_3833," ""北에 억류된 우리 국민 송환하라""",6,,0000.00.00. 오전 0:00
ko_gpt_3834," ""이제는 정치를 말한다""",6,,0000.00.00. 오전 0:00
ko_gpt_3835," ""北, 유엔 제재에 '자력갱생' 강조""",6,,0000.00.00. 오전 0:00
ko_gpt_3836," ""나는 이 나라의 주인""·""나는 이 나라의 머슴""·""나는 이 나라의 백성""·""나는 이 나라의 주인""·""나는 이 나라의 머슴""·",6,,0000.00.00. 오전 0:00
ko_gpt_3837," ""北, 美에 대화 제의"" vs ""도발""...한미, 대북정책기조 유지",6,,0000.00.00. 오전 0:00
ko_gpt_3838," ""국회로 가서 얘기하자"" vs ""국회에 가서 얘기하자"" vs ""국회에 가서 얘기하자"" vs ""국회에 가서 얘기하자"" vs ""국회에 가서",6,,0000.00.00. 오전 0:00
ko_gpt_3839," ""문재인, 미국에 대북정책 설명할 것""",6,,0000.00.00. 오전 0:00
ko_gpt_3840," ""우리는 왜 이렇게 살아야 하나""",6,,0000.00.00. 오전 0:00
ko_gpt_3841," ""한국은 지금..."" vs ""일본은 지금...""",6,,0000.00.00. 오전 0:00
ko_gpt_3842," ""한국, 北에 인도적 지원 재개""...""北, 핵개발 계속""",6,,0000.00.00. 오전 0:00
ko_gpt_3843," ""미국에는 한국이 없다""...트럼프, 한국에 '안보 무임승차론'",6,,0000.00.00. 오전 0:00
ko_gpt_3844," ""이제 집에 간다"" 발묶인 괌 관광객들 일주일만 귀국길 엑소더스",6,,0000.00.00. 오전 0:00
ko_gpt_3845," ""北, 美에 대화 제의...美, 대화 여지는 열어놔""",6,,0000.00.00. 오전 0:00
ko_gpt_3846," ""우리도 국민이다"" vs ""국민이 바보냐"" 여야, '세월호' 책임 공방",6,,0000.00.00. 오전 0:00
ko_gpt_3847," ""이제는 못 믿겠다"" '문·안·박 연대'에 대한 불신 확산",6,,0000.00.00. 오전 0:00
ko_gpt_3848," ""국민의당, 안철수, 천정배, 김한길, 박지원, 손학규, 정동영, 천정배, 정동영, 박주선, 박주선, 박주선, 박주선, 박주선, 박주선, 박주선,",6,,0000.00.00. 오전 0:00
ko_gpt_3849," ""이제 집에 간다"" 괌 관광객들 일주일만 귀국길 엑소더스",6,,0000.00.00. 오전 0:00
ko_gpt_3850," ""국회로 돌아가겠다"" vs ""국민의 뜻 따르겠다""",6,,0000.00.00. 오전 0:00
ko_gpt_3851," ""정부가 부동산 규제 강화"" vs ""집값 안정됐다""",6,,0000.00.00. 오전 0:00
ko_gpt_3852," ""이 정도면 괜찮은 편"" vs ""더 나빠져야""",6,,0000.00.00. 오전 0:00
ko_gpt_3853," ""김정은, 핵·미사일 개발에 돈 쏟아붓지 않겠다""",6,,0000.00.00. 오전 0:00
ko_gpt_3854," ""사드, 배치하면 안 된다""는 한·미·중·일·러 5개국 정상",6,,0000.00.00. 오전 0:00
ko_gpt_3855," ""北, 美에 '핵·경제 병진노선' 인정 요구""·""北, 美에 '핵·경제 병진노선' 인정 요구""·""北, 美에 '핵·경제 병진노선' 인정",6,,0000.00.00. 오전 0:00
ko_gpt_3856," ""중국, 북한과 군사협력 강화할 것"" vs ""한반도 평화 위한 중국 역할 중요""",6,,0000.00.00. 오전 0:00
ko_gpt_3857," ""박 대통령, 北 핵도발에 단호한 대응""",6,,0000.00.00. 오전 0:00
ko_gpt_3858," ""한국은 '헬조선', 북한은 '기회의 땅'""",6,,0000.00.00. 오전 0:00
ko_gpt_3859," ""北, 美와 협상 중...핵실험 중단 가능성"" vs ""北, 美와 협상 중...핵실험 중단 가능성""",6,,0000.00.00. 오전 0:00
ko_gpt_3860," ""문재인은 공산주의자"" 고영주 발언에 野 ""대한민국의 정체성을 부정하는 것""",6,,0000.00.00. 오전 0:00
ko_gpt_3861," ""北, 美와 대화할 준비 돼 있다"" vs. ""北, 美와 대화할 준비 돼 있다""",6,,0000.00.00. 오전 0:00
ko_gpt_3862," ""박 대통령, 경제·안보·민생 올인""",6,,0000.00.00. 오전 0:00
ko_gpt_3863," ""한국에 있는 친구에게""",6,,0000.00.00. 오전 0:00
ko_gpt_3864," ""이제 그만하자"" vs ""더 하자"" vs ""그만하자"" vs ""더 하자""",6,,0000.00.00. 오전 0:00
ko_gpt_3865," ""북한, 핵·미사일 도발 중단 안해"" vs ""북핵, 대화로 풀자""",6,,0000.00.00. 오전 0:00
ko_gpt_3866," ""정무수석, 경제수석, 국민소통수석, 국가안보실장, 국가안보실 1·2차장, 국가위기관리센터""",6,,0000.00.00. 오전 0:00
ko_gpt_3867," ""우리도 '반값'에 살 수 있다""...'반값 아파트' 추진",6,,0000.00.00. 오전 0:00
ko_gpt_3868," ""北, 美에 평화협정 체결 요구""",6,,0000.00.00. 오전 0:00
ko_gpt_3869," ""나는 왜 이렇게 안 될까?""",6,,0000.00.00. 오전 0:00
ko_gpt_3870," ""지금은 때가 아니다"" vs ""지금은 때다""",6,,0000.00.00. 오전 0:00
ko_gpt_3871," ""국민의당, 바른정당과 통합 안 한다"" vs ""통합해야"" vs ""통합해야""",6,,0000.00.00. 오전 0:00
ko_gpt_3872," ""이제부터 시작이다"" vs ""아직 멀었다""",6,,0000.00.00. 오전 0:00
ko_gpt_3873," ""文정부, 北에 대화 구걸하지 말라""",6,,0000.00.00. 오전 0:00
ko_gpt_3874," ""트럼프, 한국은 안보 무임승차""",6,,0000.00.00. 오전 0:00
ko_gpt_3875," ""야! 이 XX야!"" 욕설 난무하는 국회 본회의장",6,,0000.00.00. 오전 0:00
ko_gpt_3876," ""北, 美에 '괌 포위사격' 위협...한반도 긴장 최고조""",6,,0000.00.00. 오전 0:00
ko_gpt_3877," ""이제는 '노사정'이 아니라 '노사정'이다""",6,,0000.00.00. 오전 0:00
ko_gpt_3878," ""당내 갈등에 발목"" vs ""당이 제역할 못해""",6,,0000.00.00. 오전 0:00
ko_gpt_3879," ""내일이면 끝날 것 같아요""...'장기전' 돌입한 국정원 댓글",6,,0000.00.00. 오전 0:00
ko_gpt_3880," ""더 이상 못 참아"" ""배신자""...'朴정부'에 날선 여야",6,,0000.00.00. 오전 0:00
ko_gpt_3881," ""한국은 일본의 경제보복, 일본은 한국의 경제보복""",6,,0000.00.00. 오전 0:00
ko_gpt_3882," ""북한, 미국과 대화할 준비됐다""",6,,0000.00.00. 오전 0:00
ko_gpt_3883," ""한국은 '북한의 핵 인질'"" vs ""북한은 '핵 인질'""",6,,0000.00.00. 오전 0:00
ko_gpt_3884," ""안철수, 새정치는 없다"" vs ""문재인, 새정치는 없다""",6,,0000.00.00. 오전 0:00
ko_gpt_3885," ""북한, 핵·미사일 도발 중단하고 대화 나서야""",6,,0000.00.00. 오전 0:00
ko_gpt_3886," ""우리는 미국의 친구"" vs ""우리는 미국의 적""",6,,0000.00.00. 오전 0:00
ko_gpt_3887," ""국회는 해산하라"" vs ""야당은 물러나라""",6,,0000.00.00. 오전 0:00
ko_gpt_3888," ""문재인 정부, 경제정책 대전환해야""",6,,0000.00.00. 오전 0:00
ko_gpt_3889," ""北, 핵시설 재가동 움직임"" vs ""北, 미사일 발사 가능성""",6,,0000.00.00. 오전 0:00
ko_gpt_3890," ""한국, 북한과 대화할 준비 돼 있다""",6,,0000.00.00. 오전 0:00
ko_gpt_3891," ""北, 우리가 먼저 대화 제의"" vs ""진정성 없어""",6,,0000.00.00. 오전 0:00
ko_gpt_3892," ""트럼프, 김정은에 친서...북미정상회담 재개 청신호""",6,,0000.00.00. 오전 0:00
ko_gpt_3893," ""北, 美에 대화 손짓"" vs ""대화 제의는 속임수""",6,,0000.00.00. 오전 0:00
ko_gpt_3894," ""나는 새누리당이다"" vs ""나는 민주당이다""",6,,0000.00.00. 오전 0:00
ko_gpt_3895," ""한국, TPP 가입 서둘러야"" vs ""신중해야""",6,,0000.00.00. 오전 0:00
ko_gpt_3896," ""안철수 신당, 새정치연합에 비해 파괴력 떨어져""",6,,0000.00.00. 오전 0:00
ko_gpt_3897," '북한, 미국의 대북제재 해제 요구에 ""비핵화가 먼저""'",6,,0000.00.00. 오전 0:00
ko_gpt_3898," ""한국당, 민주당과 야합"" vs ""정치공세""",6,,0000.00.00. 오전 0:00
ko_gpt_3899," ""이산가족 상봉을 위한 남북 대화 재개""",6,,0000.00.00. 오전 0:00
ko_gpt_3900," ""우리가 남이가""...'친박'과 '비박'의 '총선 공천 싸움'",6,,0000.00.00. 오전 0:00
ko_gpt_3901," ""한·미 FTA 재협상"" vs ""재협상 없다"" 한·미 FTA 재협상 논란",6,,0000.00.00. 오전 0:00
ko_gpt_3902," ""北, 美에 '핵실험장 폐기' 카드로 협상판 유지""",6,,0000.00.00. 오전 0:00
ko_gpt_3903," ""나는 당당하다""는 '나는'이라는 주어를 넣어줘",6,,0000.00.00. 오전 0:00
ko_gpt_3904," ""새누리당, 총선 패배 책임론에 곤혹""·""야권, 새정치연합으로 재편될 것""·""새정치연합, 새정치연합으로 재편될 것""·""새정치연합,",6,,0000.00.00. 오전 0:00
ko_gpt_3905," ""한국, 안보에 더 신경써야"" vs ""경제에 집중해야""",6,,0000.00.00. 오전 0:00
ko_gpt_3906," ""北, 美에 '핵전쟁' 협박"" vs. ""핵전쟁 대상 아냐""",6,,0000.00.00. 오전 0:00
ko_gpt_3907," ""나는 내가 싫다""는 이유로 동거녀 살해한 40대男 징역 20년",6,,0000.00.00. 오전 0:00
ko_gpt_3908," ""한국, 美에 사드 비용 부담"" vs ""美, 韓에 비용 부담 요구할 것""",6,,0000.00.00. 오전 0:00
ko_gpt_3909," ""北, 개성공단 임금인상 통보""",6,,0000.00.00. 오전 0:00
ko_gpt_3910," ""한국, 미국에 '사드' 배치 요구"" vs ""사드는 방어용""",6,,0000.00.00. 오전 0:00
ko_gpt_3911," ""한국당, 필리버스터 철회하라"" vs ""민식이법 통과""",6,,0000.00.00. 오전 0:00
ko_gpt_3912," ""이석기 의원, 내란음모 혐의로 기소""",6,,0000.00.00. 오전 0:00
ko_gpt_3913," ""한국, 美에 '사드비용' 내라고 요구할 수 있어""",6,,0000.00.00. 오전 0:00
ko_gpt_3914," ""총선에서 새누리당이 압승할 것""vs""새정치민주연합이 압승할 것""",6,,0000.00.00. 오전 0:00
ko_gpt_3915," ""한국당, 국민의당 통합 반대""vs""통합 찬성""...바른정당, 국민의당 통합 반대",6,,0000.00.00. 오전 0:00
ko_gpt_3916," ""국회는 일 좀 하자"" VS ""일 좀 하자""",6,,0000.00.00. 오전 0:00
ko_gpt_3917," ""국민의당, 바른정당과 통합은 없다""",6,,0000.00.00. 오전 0:00
ko_gpt_3918," ""나는 대한민국의 국민입니다""",6,,0000.00.00. 오전 0:00
ko_gpt_3919," ""北, 美에 대화하자""...美 ""대화할 생각 없다""",6,,0000.00.00. 오전 0:00
ko_gpt_3920," ""북한, 미국의 제재에 굴복하지 않을 것""",6,,0000.00.00. 오전 0:00
ko_gpt_3921," ""박 대통령, '경제혁신 3개년 계획' 발표""",6,,0000.00.00. 오전 0:00
ko_gpt_3922," ""북한이 대화하자고 해놓고...""",6,,0000.00.00. 오전 0:00
ko_gpt_3923," ""국민의 뜻이라면""...문재인, '조국 정국' 정면돌파",6,,0000.00.00. 오전 0:00
ko_gpt_3924," ""北, 美에 '괌 포위사격' 위협"" vs ""한미훈련은 전쟁연습""",6,,0000.00.00. 오전 0:00
ko_gpt_3925," ""우리도 사람이다""... '동물국회'에 뿔난 민심",6,,0000.00.00. 오전 0:00
ko_gpt_3926," ""대통령님, 지금 뭐하십니까?""",6,,0000.00.00. 오전 0:00
ko_gpt_3927," ""북한, 핵 포기하면 지원하겠다"" vs ""북한, 핵 포기 안한다""",6,,0000.00.00. 오전 0:00
ko_gpt_3928," ""정치적으로 민감한 사안"" vs ""국민의 알권리""",6,,0000.00.00. 오전 0:00
ko_gpt_3929," ""국회 정상화에 최선"" vs ""야당 발목잡기""",6,,0000.00.00. 오전 0:00
ko_gpt_3930," ""이산가족 상봉 정례화"" vs ""북한이 먼저다""",6,,0000.00.00. 오전 0:00
ko_gpt_3931," ""박 대통령, 北에 대화 제의""",6,,0000.00.00. 오전 0:00
ko_gpt_3932," ""우리는 하나"" vs ""너네가 하나"" ",6,,0000.00.00. 오전 0:00
ko_gpt_3933," ""한·미 FTA 발효되면 미국산 쇠고기 수입 더 늘어날 것""",6,,0000.00.00. 오전 0:00
ko_gpt_3934," ""북한이 핵을 포기하지 않는 한 대화는 없다""",6,,0000.00.00. 오전 0:00
ko_gpt_3935," ""한국, 미국과 동맹관계"" vs ""한국, 중국과 동맹관계""",6,,0000.00.00. 오전 0:00
ko_gpt_3936," ""한국, 중국과는 다른 길 가야...사드보복 철회해야""",6,,0000.00.00. 오전 0:00
ko_gpt_3937," ""북한이 비핵화 의지가 있다""美, 남북정상회담에 ""비핵화 진전 없다""며 부정적",6,,0000.00.00. 오전 0:00
ko_gpt_3938," ""야, 이거 봐라."" vs ""이거 뭐야."" vs ""이쪽으로 가세요."" vs ""이거 뭐야."" vs ""저쪽으로 가세요."" vs ""이거 뭐야.",6,,0000.00.00. 오전 0:00
ko_gpt_3939," ""정부가 집값 잡을 의지가 있긴 한가요?""",6,,0000.00.00. 오전 0:00
ko_gpt_3940," ""내 손 잡아라"" vs ""물러나라""...여야 '사드 공방' 격화",6,,0000.00.00. 오전 0:00
ko_gpt_3941," ""북한, 핵무기에 핵으로 대응""",6,,0000.00.00. 오전 0:00
ko_gpt_3942," ""이제는 집에 간다""발묶인 괌 관광객들 일주일만 귀국길 엑소더스",6,,0000.00.00. 오전 0:00
ko_gpt_3943," ""박 대통령, 경제활성화 법안 처리해달라""",6,,0000.00.00. 오전 0:00
ko_gpt_3944," ""서울시장 출마 안 한다""던 안철수, ""고민 중""으로",6,,0000.00.00. 오전 0:00
ko_gpt_3945," ""한국은 중국의 일부"" vs ""우리는 한국의 친구""",6,,0000.00.00. 오전 0:00
ko_gpt_3946," ""박 대통령, 경제법안 통과 촉구""",6,,0000.00.00. 오전 0:00
ko_gpt_3947," ""한국과 미국 모두에 좋은 결과를...""",6,,0000.00.00. 오전 0:00
ko_gpt_3948," ""정치권, 北 미사일 발사에 한목소리"" vs ""北 도발에 초당적 협조""",6,,0000.00.00. 오전 0:00
ko_gpt_3949," ""이제는 경제"" vs ""경제는 뒷전""...여야, 경제활성화 법안 처리 '동상이몽'",6,,0000.00.00. 오전 0:00
ko_gpt_3950," ""내 마음은 이미...""",6,,0000.00.00. 오전 0:00
ko_gpt_3951," ""이제 그만하자"" vs ""더 해야 한다""",6,,0000.00.00. 오전 0:00
ko_gpt_3952," ""한국과 미국은 같은 동맹국"" vs ""한국은 미국의 속국""",6,,0000.00.00. 오전 0:00
ko_gpt_3953," ""우리가 남이가""는 옛말, 이젠 ""너는 내가 남이가""",6,,0000.00.00. 오전 0:00
ko_gpt_3954," ""한국도 미국 금리인상에 동참해야""",6,,0000.00.00. 오전 0:00
ko_gpt_3955," ""우리가 남이가""...'친박'과 '비박'의 '한 지붕 두 가족'",6,,0000.00.00. 오전 0:00
ko_gpt_3956," ""국민이 믿을 수 있는 정치를 하겠다""는 다짐",6,,0000.00.00. 오전 0:00
ko_gpt_3957," ""한국 정치는 왜 이 모양이냐""는 소리가 나오는 이유",6,,0000.00.00. 오전 0:00
ko_gpt_3958," ""北, 美에 새 계산법 촉구""...美 ""비핵화 먼저"" vs 北 ""제재 먼저 해제""",6,,0000.00.00. 오전 0:00
ko_gpt_3959," ""선거 끝났다"" vs ""끝까지 간다""...여야, 선거결과 해석차",6,,0000.00.00. 오전 0:00
ko_gpt_3960," ""北, 美에 대화재개 의사 전달""",6,,0000.00.00. 오전 0:00
ko_gpt_3961," ""이제 집에 간다"" 발묶인 괌 관광객들 일주일만 귀국길 엑소더스",6,,0000.00.00. 오전 0:00
ko_gpt_3962," ""박 대통령, 경제·안보 위기 상황에서 왜 국회에만 책임을 묻나""",6,,0000.00.00. 오전 0:00
ko_gpt_3963," ""우리는 왜 못 만나?"" vs ""우리는 왜 안 만나?""",6,,0000.00.00. 오전 0:00
ko_gpt_3964," ""국회법 개정안, 거부권 행사하겠다"" vs ""거부권이 아니다""",6,,0000.00.00. 오전 0:00
ko_gpt_3965," ""문 대통령, 5·18 기념식에 참석하지 않을 것""",6,,0000.00.00. 오전 0:00
ko_gpt_3966," ""北, 日에 식량지원 요청"" vs ""北, 日에 식량지원 요청""",6,,0000.00.00. 오전 0:00
ko_gpt_3967," ""대통령님, 지금은 때가 아닙니다""",6,,0000.00.00. 오전 0:00
ko_gpt_3968," ""이제 그만 좀 하자"" vs ""왜 자꾸 그래""",6,,0000.00.00. 오전 0:00
ko_gpt_3969," ""한국이 일본보다 더 위험"" vs ""한국은 더 안전""",6,,0000.00.00. 오전 0:00
ko_gpt_3970," ""문재인, 안철수, 박원순, 이재명, 안희정, 김부겸""",6,,0000.00.00. 오전 0:00
ko_gpt_3971," ""한국이 먼저"" vs ""미국이 먼저""",6,,0000.00.00. 오전 0:00
ko_gpt_3972," ""이제 그만하자"" vs ""더 이상 못 참아""",6,,0000.00.00. 오전 0:00
ko_gpt_3973," ""文대통령, 北에 대화재개 메시지"" vs ""北, 美와 대화중단""",6,,0000.00.00. 오전 0:00
ko_gpt_3974," ""北, 美에 '제재 완화' 요구...美, 제재완화로 화답할까""",6,,0000.00.00. 오전 0:00
ko_gpt_3975," ""북핵 해결, 남북정상회담이 먼저""",6,,0000.00.00. 오전 0:00
ko_gpt_3976," ""우리가 남이가""...'친문' vs'비문' '조국 대전' '제3지대'...'빅텐트' '반문연대'",6,,0000.00.00. 오전 0:00
ko_gpt_3977," ""한국은 일본의 친구"" vs ""한국은 중국의 친구""",6,,0000.00.00. 오전 0:00
ko_gpt_3978," ""한국의 민주주의는 후퇴했다""",6,,0000.00.00. 오전 0:00
ko_gpt_3979," ""한국도 이제 선진국"" vs ""아직 멀었다""",6,,0000.00.00. 오전 0:00
ko_gpt_3980," ""북한의 핵 위협은 미국의 핵 위협에 대한 대응""",6,,0000.00.00. 오전 0:00
ko_gpt_3981," ""우리가 남이가""",6,,0000.00.00. 오전 0:00
